Id,SalePrice
1611,150229.7036841711
1612,150473.08466311585
1613,157851.40202962456
1614,124299.45678752378
1615,96784.58748413634
1616,96784.58748413634
1617,96784.58748413634
1618,128692.84890402162
1619,130552.44449541946
1620,162489.01917876647
1621,134599.9644563136
1622,145945.46850718296
1623,241731.86018879883
1624,198444.89294602475
1625,126940.38901403415
1626,163721.7143908368
1627,180341.77412926895
1628,273644.5027928744
1629,196265.361724507
1630,300018.24361016176
1631,225402.49900824594
1632,241931.13326239196
1633,164303.06915379074
1634,182900.2607959356
1635,179168.2284059985
1636,162702.86323388084
1637,154098.37919117024
1638,232693.62849292537
1639,183404.9593819809
1640,258293.0006857066
1641,187483.23970954266
1642,214659.65224845568
1643,225923.76136396235
1644,231110.28397934692
1645,159144.6958934111
1646,146706.39850968937
1647,162305.53331273096
1648,140621.93105267623
1649,135464.89457761083
1650,117072.0623688736
1651,118698.64397496567
1652,98368.02904923496
1653,98368.02904923496
1654,159282.44282408227
1655,154651.87053084892
1656,162669.20918254647
1657,159282.44282408227
1658,162669.20918254647
1659,153284.59492980927
1660,138087.77617385212
1661,408756.66544943134
1662,367271.04160063376
1663,371779.2718035846
1664,409421.38116830535
1665,325935.29267909826
1666,268480.57524894696
1667,385581.1080958429
1668,334264.4926790983
1669,310295.2915359577
1670,330214.59498301987
1671,254566.96120390302
1672,472686.18996947503
1673,308764.38257402316
1674,253584.46981646717
1675,173948.43412229867
1676,173948.43412229867
1677,194336.3687896033
1678,411089.2411683054
1679,364918.5248601897
1680,338603.2794172505
1681,308100.1402476985
1682,259295.1296596076
1683,182338.37161967167
1684,173540.00491459318
1685,176059.93946660456
1686,176950.65509040383
1687,164303.06915379074
1688,202395.63244522773
1689,195148.73225862486
1690,173540.00491459318
1691,164303.06915379074
1692,258958.55919565214
1693,164303.06915379074
1694,179168.2284059985
1695,169631.36428959318
1696,258352.58393570656
1697,169631.36428959318
1698,339135.6275820585
1699,317567.14034218795
1700,235471.56327553405
1701,283453.4619782152
1702,262287.06623383553
1703,276116.0741462934
1704,272168.4555416422
1705,279975.07797432307
1706,398207.176796011
1707,196585.73651105398
1708,194983.72798603185
1709,302308.7501385806
1710,239703.47278129536
1711,240530.78872072627
1712,266754.2229138434
1713,220508.40156050777
1714,220508.40156050777
1715,184948.91103467718
1716,193467.8214811147
1717,177468.33534410613
1718,165688.6984144153
1719,213537.77615674282
1720,248067.6772363272
1721,173062.75825120998
1722,143813.13055219187
1723,143813.13055219187
1724,196585.73651105398
1725,236388.15978558254
1726,196327.58060385924
1727,165934.7483773903
1728,182390.4243680105
1729,160570.7845126375
1730,180851.34551804006
1731,128433.54289896919
1732,127066.26729792955
1733,127066.26729792955
1734,128433.54289896919
1735,128692.84890402162
1736,127066.26729792955
1737,339483.1056714201
1738,214483.14282340952
1739,246408.9170318604
1740,195089.45232114266
1741,173948.43412229867
1742,177918.22433596748
1743,166571.32500387888
1744,324161.12068952067
1745,236927.9572374528
1746,309399.1021481305
1747,233568.98142003323
1748,219519.08906126552
1749,142865.34942154444
1750,161172.1991649492
1751,253497.26028908076
1752,127066.26729792955
1753,140701.9712276838
1754,227812.42080061766
1755,161172.1991649492
1756,112877.27838269502
1757,121070.92685644158
1758,136580.39405823086
1759,145079.92334406578
1760,149297.181943408
1761,146346.03420781024
1762,144040.2893613817
1763,169509.77627484562
1764,118753.06573599341
1765,167627.89839573827
1766,167083.16890854132
1767,183742.01149667735
1768,138792.1373353621
1769,158888.66327409522
1770,136446.8913277926
1771,133319.18262784145
1772,138049.94935775263
1773,142760.99324407807
1774,136336.06577313834
1775,133480.46976169886
1776,135629.3705076271
1777,108265.24797497837
1778,124896.97196816304
1779,136672.4917523162
1780,173559.14346628808
1781,133300.08871597965
1782,96163.37649605876
1783,121330.94315111851
1784,92671.26128862609
1785,113695.77733317413
1786,123070.3745647623
1787,170164.30046203424
1788,66723.64395975016
1789,105906.43355967783
1790,77847.18138780542
1791,182144.77030222307
1792,163045.187542731
1793,136620.86617700994
1794,132119.3379489752
1795,142309.57691301103
1796,156865.2661574923
1797,121532.38237693936
1798,122438.20245748122
1799,111878.0876999889
1800,138554.11193845715
1801,133286.7765031397
1802,158524.5961030266
1803,163828.1369464629
1804,128692.84890402162
1805,133660.5883992322
1806,119854.81270387271
1807,154496.30668630425
1808,125973.54106629823
1809,134865.71393761417
1810,135562.2419849962
1811,118889.03878028979
1812,124122.21085373207
1813,120163.33334565102
1814,93303.99654660028
1815,66723.64395975016
1816,105906.43355967783
1817,114946.83868709879
1818,165863.8549113309
1819,121843.04843408451
1820,83065.35002831017
1821,137370.44872955285
1822,155043.34677870228
1823,78479.9166457796
1824,146382.31077255856
1825,142288.25465609162
1826,107090.03708910449
1827,109808.72085063477
1828,137636.33745756722
1829,108234.93931257694
1830,150726.61602973862
1831,190134.28043104467
1832,123279.81489290732
1833,151894.93176275684
1834,136868.13266210927
1835,182991.43177113842
1836,150717.73568432548
1837,92427.00802201012
1838,132374.12415349676
1839,82432.61477033599
1840,154357.38222179012
1841,145608.8953941067
1842,103636.24583169087
1843,136175.83059654865
1844,140350.24211393003
1845,167375.59751022147
1846,155361.62765983972
1847,174107.67116550665
1848,74479.3013336196
1849,145000.46984715192
1850,124519.3509497371
1851,157152.22745382323
1852,133657.3416269992
1853,129038.93342554981
1854,173062.75825120998
1855,159421.80188609668
1856,222099.34660743005
1857,160808.57114341942
1858,144072.910287354
1859,141260.62979954912
1860,145780.99034591095
1861,141260.62979954912
1862,264576.1112377149
1863,264576.1112377149
1864,264576.1112377149
1865,335927.95457565004
1866,325935.29267909826
1867,263405.97926750634
1868,279022.22998455045
1869,194336.3687896033
1870,217431.28589425905
1871,256086.84349294094
1872,167498.91061230414
1873,217739.5266617933
1874,130060.12450506126
1875,193900.77917537323
1876,184930.89420425956
1877,196585.73651105398
1878,216096.2767348793
1879,130552.44449541946
1880,128692.84890402162
1881,220508.40156050777
1882,289166.8905496438
1883,198285.66651740365
1884,218163.505581789
1885,254248.76551675046
1886,267449.9936526266
1887,184878.94257863663
1888,263734.76312497555
1889,156690.75760350117
1890,134939.85428628325
1891,146729.9868696032
1892,112877.27838269502
1893,137813.1483343247
1894,138398.56577313834
1895,145079.92334406578
1896,117317.33642395078
1897,112925.37983093158
1898,119567.54474856977
1899,148637.98961384984
1900,147151.04537476267
1901,142830.01670208987
1902,138658.35129986017
1903,231686.36724271803
1904,130650.17729133488
1905,182436.33853391424
1906,163126.19385275172
1907,201473.99841071301
1908,106327.38588395032
1909,125216.68472251552
1910,125216.68472251552
1911,207674.63153481117
1912,241396.93811540934
1913,139708.85226732804
1914,72186.0658668709
1915,354675.05233918125
1916,78479.9166457796
1917,262219.1571270247
1918,138982.9665128904
1919,163102.68963444108
1920,154972.9785655549
1921,371447.5343035846
1922,317996.7827171137
1923,191298.9304361436
1924,207817.31164545123
1925,226802.8538408021
1926,356878.8710866873
1927,130293.13849036703
1928,156893.5766930299
1929,127066.26729792955
1930,146207.8358717424
1931,128692.84890402162
1932,134599.9644563136
1933,149598.48528873123
1934,180341.77412926895
1935,166763.5536300139
1936,182900.2607959356
1937,194521.93601865455
1938,153175.76284637454
1939,253797.3385733696
1940,199773.95741445434
1941,180728.94238323718
1942,195782.56953279866
1943,228859.34563428047
1944,293512.485351801
1945,363084.4228430389
1946,165514.608343143
1947,344565.4672941679
1948,160877.74400747867
1949,219733.53470938787
1950,178219.96270754276
1951,255483.20995667926
1952,244968.03848745278
1953,161172.1991649492
1954,243427.85558322637
1955,131935.18548366026
1956,252543.83517635963
1957,163721.7143908368
1958,287872.13894707966
1959,143323.92716519165
1960,117072.0623688736
1961,127066.26729792955
1962,98368.02904923496
1963,98368.02904923496
1964,116420.10782082523
1965,158521.0898155314
1966,158799.989897864
1967,248168.82588920937
1968,348592.8596208659
1969,368394.51275335404
1970,385780.7844071403
1971,422509.6087827647
1972,324919.36172691296
1973,283545.51656249794
1974,308085.7433518415
1975,414028.0152159244
1976,252511.8361934422
1977,325751.1788775766
1978,368213.22471091
1979,341854.78746678605
1980,194336.3687896033
1981,321766.8006275012
1982,247199.57851243173
1983,247199.57851243173
1984,166495.21438690473
1985,188876.50508518817
1986,205137.31277654594
1987,186005.6679096861
1988,179168.2284059985
1989,198285.66651740365
1990,228986.04122497645
1991,194336.3687896033
1992,211930.19376360718
1993,169978.27891459322
1994,247440.7011664758
1995,202395.63244522773
1996,281235.3304511216
1997,322058.3632612758
1998,325463.5861372907
1999,236909.41529271906
2000,293382.59671968146
2001,244650.0425548133
2002,215324.2758457515
2003,241794.56561603403
2004,246930.0828574133
2005,247457.04965935758
2006,243658.37604067038
2007,260044.8976469054
2008,193467.8214811147
2009,184930.89420425956
2010,192358.08225862487
2011,170716.54897878924
2012,180805.971487517
2013,182900.2607959356
2014,184930.89420425956
2015,192358.08225862487
2016,184930.89420425956
2017,206794.754000443
2018,128433.54289896919
2019,128692.84890402162
2020,127066.26729792955
2021,127066.26729792955
2022,169343.78445862856
2023,149598.48528873123
2024,227714.2067810457
2025,382176.4948331849
2026,176950.65509040383
2027,147563.0357234296
2028,158264.92156007237
2029,173499.5712847864
2030,303044.77555976727
2031,270845.41985194565
2032,287152.39985194564
2033,314261.6520303555
2034,160031.49069587485
2035,208249.8310052277
2036,190152.92722499726
2037,190152.92722499726
2038,344163.8783517735
2039,216740.41574330983
2040,399867.61051730457
2041,288243.038202461
2042,213537.77615674282
2043,167083.16890854132
2044,171436.8218023317
2045,203351.73254232286
2046,136336.06577313834
2047,134842.6212773902
2048,128692.84890402162
2049,142898.45967557735
2050,164684.2945157014
2051,120120.34133703305
2052,135409.48422923198
2053,144889.80441836437
2054,80670.73533598069
2055,139042.02135370957
2056,145689.20294359265
2057,116757.74525544423
2058,193376.01939530013
2059,127114.14148810867
2060,155515.90823398944
2061,179067.96424819995
2062,133314.95626398825
2063,120935.20196729025
2064,128620.33076177721
2065,118617.34084684208
2066,210546.71550500084
2067,153256.13298666576
2068,139745.70167557738
2069,108062.14761309563
2070,112358.98220671387
2071,82432.61477033599
2072,131739.63686494355
2073,128433.54289896919
2074,179822.76535607272
2075,144627.19253877515
2076,121063.8421061042
2077,138554.11193845715
2078,128433.54289896919
2079,120475.59374446751
2080,124768.96323163465
2081,133049.4615448487
2082,136336.06577313834
2083,135259.99909181267
2084,121070.92685644158
2085,135409.48422923198
2086,160145.15837490055
2087,123791.26664376035
2088,114812.03928352678
2089,102711.5839146395
2090,136868.13266210927
2091,124392.03420721546
2092,132309.1064659758
2093,132090.68624729125
2094,150902.45622226287
2095,146588.46575114471
2096,105906.43355967783
2097,112002.68626313642
2098,132749.96149719128
2099,66723.64395975016
2100,143551.04747947407
2101,139708.85226732804
2102,152415.50101469393
2103,109808.72085063477
2104,126652.21792924381
2105,135329.00032810375
2106,86684.03437923334
2107,261504.35549339885
2108,122438.20245748122
2109,133116.27908473072
2110,135887.03281618393
2111,168775.12449872648
2112,132515.45530917874
2113,118466.02495482311
2114,119854.81270387271
2115,161930.8179908235
2116,110919.96805625639
2117,151933.17632415684
2118,117249.68362812158
2119,109611.0215674958
2120,119354.88389874078
2121,92427.00802201012
2122,101214.48681417029
2123,112167.53526593531
2124,205292.10591431352
2125,123279.81489290732
2126,164821.54032942693
2127,160553.84189451684
2128,149763.57081171407
2129,109611.0215674958
2130,156389.04506388612
2131,158021.28808459593
2132,115932.79345599406
2133,114782.80997912011
2134,119567.54474856977
2135,109808.72085063477
2136,98144.58796168576
2137,119694.23790808134
2138,136175.83059654865
2139,149888.72362008673
2140,130060.12450506126
2141,140350.24211393003
2142,136061.8544360451
2143,148067.01309964704
2144,117164.24462214042
2145,128692.84890402162
2146,161099.1645374313
2147,144768.94899612802
2148,116592.0687058941
2149,127066.26729792955
2150,215916.80351266457
2151,143829.5351101916
2152,162286.5753945948
2153,148098.76171155222
2154,128692.84890402162
2155,145460.2413926016
2156,218651.01213818858
2157,220244.2290605078
2158,239955.75130750152
2159,230488.42122614197
2160,164303.06915379074
2161,255705.72594872295
2162,432555.3622710623
2163,325935.29267909826
2164,252511.8361934422
2165,170272.95866478272
2166,130060.12450506126
2167,191188.3251873323
2168,207545.882067633
2169,184948.91103467718
2170,214680.4796678105
2171,148338.3409909893
2172,137091.4761837029
2173,169493.05970695266
2174,243427.85558322637
2175,299366.3825017248
2176,247414.34116373392
2177,247440.7011664758
2178,225479.05834490928
2179,138982.9665128904
2180,191231.36563283097
2181,196585.73651105398
2182,211205.38796696364
2183,194336.3687896033
2184,138416.64856489628
2185,131919.7200964591
2186,142484.3983199929
2187,149888.72362008673
2188,156344.66360799572
2189,171278.41057350507
2190,122197.1841431569
2191,122197.1841431569
2192,103515.6203889951
2193,122627.97440155274
2194,121701.82789471382
2195,112877.27838269502
2196,128428.32296606693
2197,110229.88909863548
2198,158845.05165419081
2199,158774.79287386796
2200,122463.82947467931
2201,125711.37520776005
2202,196402.53659424867
2203,157152.22745382323
2204,148154.37377452682
2205,108626.30086359468
2206,132703.95170706254
2207,226516.4228845918
2208,216808.46234194218
2209,168254.34943667994
2210,106327.38588395032
2211,111886.52525301054
2212,114425.48335405583
2213,110944.16198404288
2214,142721.453369325
2215,109808.72085063477
2216,136336.06577313834
2217,88965.85782015524
2218,105716.84587063706
2219,91794.27276403592
2220,81547.72386057084
2221,352938.123015873
2222,229935.458837152
2223,242592.5566397136
2224,211924.65615674286
2225,143176.42565004012
2226,156163.77958952734
2227,204686.24678952838
2228,248168.82588920937
2229,250292.70073371325
2230,146241.52470778665
2231,184948.91103467718
2232,187559.41938074998
2233,165934.7483773903
2234,247868.2643317744
2235,185952.72087092622
2236,258779.5307362447
2237,308527.75793511624
2238,186322.6830446949
2239,143785.32019255415
2240,167121.51628506192
2241,139161.775045862
2242,127293.3139946555
2243,139858.1170833838
2244,93425.79654336978
2245,93425.79654336978
2246,144023.36905356374
2247,105655.81808786928
2248,128692.84890402162
2249,128692.84890402162
2250,130552.44449541946
2251,152655.12450471654
2252,176610.182950497
2253,156659.7368054065
2254,184930.89420425956
2255,184930.89420425956
2256,184948.91103467718
2257,208497.38826431474
2258,177820.13630698252
2259,182900.2607959356
2260,145678.2844957261
2261,194503.29582025143
2262,219350.3825290886
2263,303907.5968597375
2264,411446.5006837607
2265,167887.71248473044
2266,316147.9833398793
2267,368221.59785616
2268,430950.13049406075
2269,163102.68963444108
2270,173540.00491459318
2271,204444.93937125042
2272,215265.30637027588
2273,162702.86323388084
2274,168743.7967809667
2275,161172.1991649492
2276,165615.41518753007
2277,166796.98694646292
2278,152613.58244033862
2279,128692.84890402162
2280,117072.0623688736
2281,171575.8555239159
2282,165934.7483773903
2283,123002.91771269834
2284,117257.32788780014
2285,162188.93746489479
2286,128433.54289896919
2287,337680.3696485945
2288,254887.72436407712
2289,350289.69197380706
2290,401789.1928281929
2291,308764.38257402316
2292,438740.48707300815
2293,416131.96164449584
2294,399830.10711609805
2295,448545.9627472527
2296,336288.9721105365
2297,285783.8919491375
2298,325648.7479314228
2299,341821.3006422826
2300,314326.94894190365
2301,252097.49800644055
2302,218053.73433059998
2303,243713.51605797367
2304,230480.28605606654
2305,173948.43412229867
2306,173948.43412229867
2307,173948.43412229867
2308,253982.73741379386
2309,304882.85353595775
2310,232798.41142102997
2311,178725.9308588021
2312,182570.01825329903
2313,176609.74173933183
2314,173540.00491459318
2315,176609.74173933183
2316,199570.865365764
2317,170267.54637395433
2318,176609.74173933183
2319,173540.00491459318
2320,189065.7071954004
2321,252144.65943760338
2322,187663.8887430194
2323,179546.27425120998
2324,164303.06915379074
2325,211205.38796696364
2326,166069.63828959322
2327,219428.3135565476
2328,236830.15989164315
2329,184930.89420425956
2330,180341.77412926895
2331,321545.70471091004
2332,410257.25385063794
2333,315870.6526344897
2334,246572.6242433989
2335,262638.99838811246
2336,288964.3157673005
2337,195126.042314448
2338,259233.68885217234
2339,254349.91416963268
2340,362665.7031104968
2341,218317.9068306
2342,245666.4522127356
2343,220244.2290605078
2344,233842.8038408021
2345,227965.5577035761
2346,240045.9352798008
2347,195126.042314448
2348,233101.07494495538
2349,152288.3762982252
2350,252097.49800644055
2351,268964.77385217237
2352,259597.13301487075
2353,209365.46518739164
2354,149888.72362008673
2355,180805.971487517
2356,143813.13055219187
2357,208842.07851258788
2358,196714.7488578275
2359,147563.0357234296
2360,128692.84890402162
2361,128433.54289896919
2362,250605.5630972591
2363,130060.12450506126
2364,144627.19253877515
2365,225063.8111005171
2366,201154.9658948065
2367,240115.40795689993
2368,178608.87592373719
2369,240115.40795689993
2370,173499.5712847864
2371,177918.22433596748
2372,192753.46371606525
2373,254431.55867649507
2374,274950.24007919914
2375,254891.94175194105
2376,235766.50702711698
2377,325894.2472222222
2378,156865.2661574923
2379,184215.90620747634
2380,140040.3331549053
2381,161172.1991649492
2382,201554.94393889728
2383,220508.40156050777
2384,235471.56327553405
2385,140547.96946533045
2386,143000.61093268308
2387,141854.8297230623
2388,136328.03124933597
2389,124519.3509497371
2390,153236.8680198354
2391,127066.26729792955
2392,122871.483311751
2393,159812.879099965
2394,136620.86617700994
2395,205528.53826431473
2396,161172.1991649492
2397,189902.4200953662
2398,117978.58567280183
2399,75571.67770229066
2400,66723.64395975016
2401,124125.48193830645
2402,141001.86237561158
2403,138403.88488735745
2404,147143.1970283231
2405,161172.1991649492
2406,132119.3379489752
2407,122438.20245748122
2408,133397.07546339172
2409,139167.21132582094
2410,155005.1022173023
2411,118753.06573599341
2412,159579.93382788292
2413,135983.96160049483
2414,139828.97033937855
2415,136336.06577313834
2416,127262.92965393316
2417,124302.65187615537
2418,126892.29244871224
2419,127023.85890389762
2420,118753.06573599341
2421,141285.06751815754
2422,118617.34084684208
2423,141862.2657784802
2424,156716.88290708655
2425,169384.02110389608
2426,108869.33808074197
2427,134865.71393761417
2428,180850.07338505326
2429,127066.26729792955
2430,132293.31279819255
2431,119618.88509462909
2432,128259.56804975188
2433,146066.5012750205
2434,138554.11193845715
2435,138775.51642653567
2436,127066.26729792955
2437,127066.26729792955
2438,127066.26729792955
2439,109808.72085063477
2440,117579.30901835796
2441,104699.8196448513
2442,110919.96805625639
2443,121630.1958575814
2444,122305.967895902
2445,105716.84587063706
2446,123040.43703717052
2447,215369.2125371946
2448,153827.90613887092
2449,111481.99368212369
2450,158961.7308056174
2451,122765.10392216
2452,236681.69022630487
2453,115114.81792517868
2454,137151.76162236644
2455,114867.9105179384
2456,129075.31556767128
2457,119343.01347941328
2458,113849.8948934973
2459,105906.43355967783
2460,124199.70052916123
2461,114316.56502037935
2462,146165.79052787233
2463,110284.88673414283
2464,193827.36568415316
2465,120475.59374446751
2466,107967.02561369464
2467,144254.76064865314
2468,107090.03708910449
2469,107090.03708910449
2470,206471.78577793046
2471,216605.03553118795
2472,169398.72070045103
2473,113785.77132674982
2474,109507.03890882828
2475,219403.63712644094
2476,115715.08018130394
2477,130293.13849036703
2478,157057.36382848414
2479,115482.84356190528
2480,131919.7200964591
2481,130293.13849036703
2482,128692.84890402162
2483,127066.26729792955
2484,127066.26729792955
2485,127066.26729792955
2486,153985.59630402486
2487,171597.6765646269
2488,144254.76064865314
2489,151008.39655590855
2490,147083.75264968834
2491,95541.53608908392
2492,178265.4039073956
2493,153985.59630402486
2494,162592.95072792814
2495,137378.260694065
2496,206742.18339870658
2497,153827.90613887092
2498,115986.25522558764
2499,118698.64397496567
2500,127293.3139946555
2501,131591.2319440808
2502,151635.62309885115
2503,108831.37393771089
2504,190224.99757565436
2505,223091.78195723883
2506,247092.13784446608
2507,296268.9696043138
2508,257280.75269741044
2509,218053.73433059998
2510,251847.54049315891
2511,190723.9280287337
2512,214483.14282340952
2513,213162.03346057687
2514,288578.02047807164
2515,131919.7200964591
2516,147563.0357234296
2517,130060.12450506126
2518,147586.21957016314
2519,218163.505581789
2520,206290.87597013998
2521,195148.73225862486
2522,218163.505581789
2523,130552.44449541946
2524,130060.12450506126
2525,130060.12450506126
2526,130060.12450506126
2527,130552.44449541946
2528,128692.84890402162
2529,128692.84890402162
2530,118698.64397496567
2531,220508.40156050777
2532,217218.13891512234
2533,205653.96655249136
2534,252511.8361934422
2535,310935.90814228257
2536,236982.48804934477
2537,254407.28665552527
2538,173540.00491459318
2539,185833.82205189095
2540,173948.43412229867
2541,180168.7942722898
2542,146241.52470778665
2543,127066.26729792955
2544,126670.93359090034
2545,127540.0956415901
2546,159520.53812348345
2547,136202.12274691495
2548,144072.910287354
2549,140596.0294630314
2550,261389.3976190476
2551,146729.9868696032
2552,126892.29244871224
2553,116150.97858760136
2554,131210.64996693312
2555,119731.32348710971
2556,103515.6203889951
2557,112877.27838269502
2558,123279.81489290732
2559,123126.68231048973
2560,121843.04843408451
2561,144254.76064865314
2562,137370.44872955285
2563,139764.41738821883
2564,170164.30046203424
2565,142368.38866702133
2566,133281.7292305299
2567,108626.30086359468
2568,183742.01149667735
2569,169343.78445862856
2570,106327.38588395032
2571,162756.54051582655
2572,185858.58564284715
2573,225771.5972247858
2574,333166.22873015876
2575,117579.30901835796
2576,134865.71393761417
2577,139708.85226732804
2578,105029.44503508767
2579,75783.08370246307
2580,134865.71393761417
2581,128972.86053871585
2582,108931.73232604458
2583,260177.69655478356
2584,163102.68963444108
2585,153170.94856065937
2586,195773.40151087657
2587,202038.23329811924
2588,156180.8796559188
2589,139098.4074730245
2590,219055.73315316477
2591,215159.76312404848
2592,223525.46766393335
2593,272404.79655478353
2594,178219.96270754276
2595,222142.3288058728
2596,302453.12666665076
2597,179376.08029993786
2598,246572.6242433989
2599,345029.2821485945
2600,162686.14484312787
2601,138982.9665128904
2602,96784.58748413634
2603,93425.79654336978
2604,96784.58748413634
2605,96784.58748413634
2606,130060.12450506126
2607,163102.68963444108
2608,181576.51805439554
2609,144237.96902260813
2610,127066.26729792955
2611,154436.0765561095
2612,143400.68618583315
2613,130552.44449541946
2614,128692.84890402162
2615,151008.39655590855
2616,130625.525735522
2617,151634.32096694314
2618,167719.13113445262
2619,220526.8403859397
2620,179168.2284059985
2621,194123.08436872633
2622,196327.58060385924
2623,284666.5270079771
2624,251628.147025534
2625,323323.53370286233
2626,162702.86323388084
2627,194503.29582025143
2628,376799.7667135267
2629,606875.4397435897
2630,325733.6120674328
2631,459771.51842292846
2632,382589.1317135267
2633,331465.83205607266
2634,377377.7660783331
2635,149888.72362008673
2636,211329.4653446349
2637,157548.15525695845
2638,262297.6369998091
2639,176989.80118390158
2640,146706.39850968937
2641,117072.0623688736
2642,181446.39644890794
2643,125796.26519267951
2644,123247.96460167275
2645,98368.02904923496
2646,98368.02904923496
2647,105655.81808786928
2648,142581.86750258808
2649,140662.7759742286
2650,154651.87053084892
2651,158521.0898155314
2652,427214.3703175855
2653,263608.49819344224
2654,239455.17753168754
2655,355294.06626409164
2656,333485.6823656492
2657,331425.0017014467
2658,300995.06690818723
2659,303907.5968597375
2660,319035.450663291
2661,326356.0460266609
2662,334685.2460266609
2663,254390.8210013245
2664,313212.0535359577
2665,314956.7320560726
2666,309420.03895262437
2667,171030.7487931185
2668,180168.7942722898
2669,173948.43412229867
2670,287271.2797617389
2671,180168.7942722898
2672,178608.87592373719
2673,223625.6870189702
2674,205137.31277654594
2675,168690.9193825205
2676,195148.73225862486
2677,193769.09393719258
2678,274077.5966921168
2679,251151.75500982843
2680,265837.69860705064
2681,386632.7337525987
2682,312643.94787981216
2683,525299.5156756757
2684,296502.66164031636
2685,338994.54150362714
2686,253499.50253727738
2687,254371.72676487075
2688,263312.68788920937
2689,213896.23168784677
2690,478787.87918403436
2691,184930.89420425956
2692,165688.6984144153
2693,191371.2872251623
2694,154294.30071298295
2695,202395.63244522773
2696,192358.08225862487
2697,196327.58060385924
2698,196327.58060385924
2699,169063.51249641195
2700,165934.7483773903
2701,147563.0357234296
2702,128433.54289896919
2703,166124.64566856483
2704,149297.181943408
2705,128433.54289896919
2706,127066.26729792955
2707,127066.26729792955
2708,130293.13849036703
2709,127066.26729792955
2710,127066.26729792955
2711,250322.18695574687
2712,320036.91240698844
2713,168690.9193825205
2714,158264.92156007237
2715,177918.22433596748
2716,164303.06915379074
2717,199550.84654433915
2718,252926.22451696842
2719,146407.8505214975
2720,163122.76097476413
2721,135464.89457761083
2722,137654.90176519507
2723,138247.44778310202
2724,127066.26729792955
2725,133397.07546339172
2726,138945.8068377424
2727,171227.13538564052
2728,163721.7143908368
2729,143923.74616704654
2730,141218.8909111105
2731,114495.54202381716
2732,112743.86434457285
2733,161937.96787268054
2734,146164.33170736104
